Date,Location,Highest Infection Count,Percent Population Infected,Population
2/28/2020,World,84122,0.001079207,7794798729
2/29/2020,World,86013,0.001103467,7794798729
3/1/2020,World,88394,0.001134013,7794798729
3/2/2020,World,90377,0.001159453,7794798729
3/3/2020,World,92971,0.001192731,7794798729
3/4/2020,World,95279,0.001222341,7794798729
3/5/2020,World,98090,0.001258403,7794798729
3/6/2020,World,102003,0.001308603,7794798729
3/7/2020,World,106098,0.001361138,7794798729
3/8/2020,World,110047,0.001411800,7794798729
3/9/2020,World,114219,0.001465323,7794798729
3/10/2020,World,119041,0.001527185,7794798729
3/11/2020,World,126702,0.001625469,7794798729
3/12/2020,World,132492,0.001699749,7794798729
3/13/2020,World,146876,0.001884282,7794798729
3/14/2020,World,157950,0.002026351,7794798729
3/15/2020,World,169219,0.002170922,7794798729
3/16/2020,World,184027,0.002360895,7794798729
3/17/2020,World,199970,0.002565429,7794798729
3/18/2020,World,219535,0.002816429,7794798729
3/19/2020,World,246584,0.003163443,7794798729
3/20/2020,World,277359,0.003558257,7794798729
3/21/2020,World,309350,0.003968672,7794798729
3/22/2020,World,344205,0.004415829,7794798729
3/23/2020,World,387040,0.004965362,7794798729
3/24/2020,World,428219,0.005493651,7794798729
3/25/2020,World,479220,0.006147946,7794798729
3/26/2020,World,542097,0.006954599,7794798729
3/27/2020,World,607138,0.007789014,7794798729
3/28/2020,World,674418,0.008652154,7794798729
3/29/2020,World,733655,0.009412110,7794798729
3/30/2020,World,798949,0.010249771,7794798729
3/31/2020,World,875794,0.011235620,7794798729
4/1/2020,World,958602,0.012297970,7794798729
4/2/2020,World,1041662,0.013363552,7794798729
4/3/2020,World,1125221,0.014435536,7794798729
4/4/2020,World,1183584,0.015184279,7794798729
4/5/2020,World,1256176,0.016115567,7794798729
4/6/2020,World,1329331,0.017054077,7794798729
4/7/2020,World,1399162,0.017949944,7794798729
4/8/2020,World,1482540,0.019019606,7794798729
4/9/2020,World,1569554,0.020135914,7794798729
4/10/2020,World,1655088,0.021233236,7794798729
4/11/2020,World,1729371,0.022186218,7794798729
4/12/2020,World,1849067,0.023721806,7794798729
4/13/2020,World,1919809,0.024629359,7794798729
4/14/2020,World,2003820,0.025707142,7794798729
4/15/2020,World,2080934,0.026696443,7794798729
4/16/2020,World,2176465,0.027922017,7794798729
4/17/2020,World,2264462,0.029050936,7794798729
4/18/2020,World,2341702,0.030041853,7794798729
4/19/2020,World,2418307,0.031024624,7794798729
4/20/2020,World,2494325,0.031999864,7794798729
4/21/2020,World,2570074,0.032971653,7794798729
4/22/2020,World,2651321,0.034013976,7794798729
4/23/2020,World,2735570,0.035094813,7794798729
4/24/2020,World,2819666,0.036173686,7794798729
4/25/2020,World,2901925,0.037228992,7794798729
4/26/2020,World,2973513,0.038147399,7794798729
4/27/2020,World,3043705,0.039047897,7794798729
4/28/2020,World,3119245,0.040017005,7794798729
4/29/2020,World,3196355,0.041006254,7794798729
4/30/2020,World,3279850,0.042077417,7794798729
5/1/2020,World,3368226,0.043211199,7794798729
5/2/2020,World,3447426,0.044227261,7794798729
5/3/2020,World,3523799,0.045207056,7794798729
5/4/2020,World,3601488,0.046203733,7794798729
5/5/2020,World,3681990,0.047236499,7794798729
5/6/2020,World,3772018,0.048391474,7794798729
5/7/2020,World,3860724,0.049529489,7794798729
5/8/2020,World,3951003,0.050687685,7794798729
5/9/2020,World,4036226,0.051781016,7794798729
5/10/2020,World,4111202,0.052742888,7794798729
5/11/2020,World,4187833,0.053725993,7794798729
5/12/2020,World,4272324,0.054809934,7794798729
5/13/2020,World,4357304,0.055900148,7794798729
5/14/2020,World,4453535,0.057134702,7794798729
5/15/2020,World,4549267,0.058362854,7794798729
5/16/2020,World,4643706,0.059574418,7794798729
5/17/2020,World,4721728,0.060575368,7794798729
5/18/2020,World,4810895,0.061719297,7794798729
5/19/2020,World,4907670,0.062960830,7794798729
5/20/2020,World,5009548,0.064267830,7794798729
5/21/2020,World,5116192,0.065635973,7794798729
5/22/2020,World,5222614,0.067001268,7794798729
5/23/2020,World,5327418,0.068345806,7794798729
5/24/2020,World,5421629,0.069554445,7794798729
5/25/2020,World,5508346,0.070666943,7794798729
5/26/2020,World,5602313,0.071872452,7794798729
5/27/2020,World,5705075,0.073190793,7794798729
5/28/2020,World,5824358,0.074721083,7794798729
5/29/2020,World,5945261,0.076272155,7794798729
5/30/2020,World,6081776,0.078023516,7794798729
5/31/2020,World,6188184,0.079388631,7794798729
6/1/2020,World,6284179,0.080620157,7794798729
6/2/2020,World,6406143,0.082184842,7794798729
6/3/2020,World,6520392,0.083650550,7794798729
6/4/2020,World,6651336,0.085330439,7794798729
6/5/2020,World,6782559,0.087013908,7794798729
6/6/2020,World,6916296,0.088729629,7794798729
6/7/2020,World,7028659,0.090171142,7794798729
6/8/2020,World,7131156,0.091486083,7794798729
6/9/2020,World,7256216,0.093090486,7794798729
6/10/2020,World,7391321,0.094823757,7794798729
6/11/2020,World,7529341,0.096594425,7794798729
6/12/2020,World,7658106,0.098246360,7794798729
6/13/2020,World,7793395,0.099981991,7794798729
6/14/2020,World,7925679,0.101679072,7794798729
6/15/2020,World,8045337,0.103214172,7794798729
6/16/2020,World,8187421,0.105036978,7794798729
6/17/2020,World,8331167,0.106881105,7794798729
6/18/2020,World,8472230,0.108690812,7794798729
